tweet_id,user_id,camp_type,community,aspect_prompt
1659596406787538946,818893114979061760,BLM - Crossing,C3-1,"ideology: 'left', pro entities: [], anti entities: ['donald trump', 'russia'], neutral entities: [] based on following aspects pro aspects: ['america', 'democracy', 'america', 'americans'], anti aspects: [], neutral aspects: []"
1661072286064029699,1733467884,ALM - Crossing,C1-2,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['woman'] based on following aspects pro aspects: ['love'], anti aspects: [], neutral aspects: ['movie', 'series']"
1660648522314571777,2589086480,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['white', 'queen'] based on following aspects pro aspects: ['book'], anti aspects: [], neutral aspects: ['race']"
1660348757269938177,194397906,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['christian'], anti aspects: [], neutral aspects: ['race']"
1660003644622659590,930212715422998528,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['daughter', 'brother', 'life', 'parents', 'schools', 'justice'], anti aspects: [], neutral aspects: ['senator']"
1658917307236876288,1438955950375936000,BLM - Crossing,C3-1,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['minority', 'book', 'books', 'parents', 'kids'], anti aspects: [], neutral aspects: []"
1660024035260989443,1362426150384001024,ALM - Crossing,C1-2,"ideology: 'right', pro entities: [], anti entities: ['blm'], neutral entities: [] based on following aspects pro aspects: ['jesus'], anti aspects: [], neutral aspects: []"
1659863029935120385,466864852,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['california'] based on following aspects pro aspects: ['home'], anti aspects: [], neutral aspects: []"
1660438806024146944,1677256254,ALM - Crossing,C1-2,"ideology: 'right', pro entities: [], anti entities: ['black'], neutral entities: [] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: ['race', 'culture']"
1658281347130216450,1431651026,BLM - Crossing,C6-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['youth'] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: ['message']"
1658152356620689408,738779772,BLM - Crossing,C3-1,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['ancestors'], anti aspects: [], neutral aspects: []"
1659048481749864448,1550320894349680640,ALM - Crossing,C1-2,"ideology: 'right', pro entities: [], anti entities: ['blm'], neutral entities: ['man'] based on following aspects pro aspects: ['votes'], anti aspects: [], neutral aspects: []"
1658602485798301696,810055220,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['government', 'australia'] based on following aspects pro aspects: ['guns', 'american', 'guns'], anti aspects: [], neutral aspects: []"
1658560735260168195,3060489838,BLM - Crossing,C2-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['white'] based on following aspects pro aspects: ['university', 'america'], anti aspects: [], neutral aspects: ['press', 'politics', 'series']"
1659183346595815424,1411219694,ALM - Crossing,C5-2,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['women', 'man', 'woman', 'woman'] based on following aspects pro aspects: ['fact'], anti aspects: [], neutral aspects: []"
1659559784092434432,1200616796295847936,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: []"
1658449856527212544,10292132,ALM - Crossing,C1-1,"ideology: 'right', pro entities: ['trump'], anti entities: [], neutral entities: ['congress'] based on following aspects pro aspects: ['american people'], anti aspects: [], neutral aspects: ['report']"
1659981474391523330,1292476725977387008,BLM - Crossing,C3-2,"ideology: 'left', pro entities: [], anti entities: ['trump', 'desantis'], neutral entities: ['wh', 'florida', 'white'] based on following aspects pro aspects: ['america', 'christian', 'parents', 'children'], anti aspects: [], neutral aspects: []"
1659962301993107458,877981025921638400,BLM - Crossing,C2-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['guy', 'white'] based on following aspects pro aspects: ['fact'], anti aspects: [], neutral aspects: ['views']"
1658201474667798528,16029143,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['schools', 'teachers', 'teachers'], anti aspects: [], neutral aspects: []"
1660026970854375426,3033270020,BLM - Crossing,C2-2,"ideology: 'left', pro entities: [], anti entities: ['gop'], neutral entities: [] based on following aspects pro aspects: ['law'], anti aspects: [], neutral aspects: []"
1661066272862355463,841691667602255872,BLM - Crossing,C3-1,"ideology: 'left', pro entities: ['black'], anti entities: [], neutral entities: ['president', 'white', 'president'] based on following aspects pro aspects: ['united states', 'mother', 'father'], anti aspects: [], neutral aspects: ['article', 'american history']"
1659684220225089536,908182447,BLM - Crossing,C3-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['life'], anti aspects: [], neutral aspects: ['media']"
1659677058337845249,325195495,BLM - Crossing,C4-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['americans'], anti aspects: [], neutral aspects: []"
1660356310859235329,765941712351027200,BLM - Crossing,C2-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['father', 'mother'], anti aspects: ['police'], neutral aspects: []"
1660730214383603716,27493883,BLM - Crossing,C3-1,"ideology: 'left', pro entities: [], anti entities: ['tim scott', 'trump'], neutral entities: [] based on following aspects pro aspects: ['abortion', 'work', 'health care'], anti aspects: [], neutral aspects: ['social security', 'food']"
1660369054006378496,1182377364514205696,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['new york'] based on following aspects pro aspects: ['christian', 'university', 'work'], anti aspects: [], neutral aspects: ['employees']"
1658106532402278400,924986499485126656,BLM - Crossing,C2-1,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['teachers'], anti aspects: [], neutral aspects: ['video']"
1659353259692240896,855481986290524160,BLM - Crossing,C4-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['man', 'woman', 'boy'] based on following aspects pro aspects: ['life', 'mother', 'father', 'family members'], anti aspects: [], neutral aspects: []"
1660738496309481472,95302483,BLM - Crossing,C6-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['world', 'ancestors'], anti aspects: [], neutral aspects: []"
1659979677044293637,17469289,ALM - Crossing,C1-1,"ideology: 'right', pro entities: ['nypd'], anti entities: [], neutral entities: ['nyc'] based on following aspects pro aspects: ['mom'], anti aspects: [], neutral aspects: []"
1659001190355554304,197279172,BLM - Crossing,C3-2,"ideology: 'left', pro entities: [], anti entities: ['trump'], neutral entities: [] based on following aspects pro aspects: ['judge'], anti aspects: [], neutral aspects: ['2020 election']"
1658196751130427398,848280544152608768,BLM - Crossing,C2-1,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['book'], anti aspects: [], neutral aspects: ['capitalism']"
1657971057729630210,17521854,BLM - Crossing,C3-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['patriot'], anti aspects: [], neutral aspects: []"
1659885730754187265,1366797602608603136,ALM - Crossing,C1-2,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['fact', 'police'], anti aspects: [], neutral aspects: []"
1659581271947837444,1270133776748855296,BLM - Crossing,C3-2,"ideology: 'left', pro entities: [], anti entities: ['ron desantis', 'desantis'], neutral entities: ['disney', 'florida', 'florida'] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: ['employees', 'governor', 'governor']"
1660686767337398277,717121215727591424,BLM - Crossing,C3-3,"ideology: 'left', pro entities: ['black'], anti entities: ['desantis', 'republicans', 'tim scott'], neutral entities: [] based on following aspects pro aspects: ['black history', 'books', 'bill'], anti aspects: ['police', 'police'], neutral aspects: ['comments']"
1659233093692030986,39892596,ALM - Crossing,C1-1,"ideology: 'right', pro entities: ['republican'], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['reparations', 'americans'], anti aspects: ['reparations'], neutral aspects: []"
1660833872571973632,14790524,BLM - Crossing,C2-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['family'], anti aspects: [], neutral aspects: []"
1659574725323161603,16166906,BLM - Crossing,C6-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['book'], anti aspects: [], neutral aspects: []"
1659907219561889792,2198337368,BLM - Crossing,C3-2,"ideology: 'left', pro entities: ['gay'], anti entities: [], neutral entities: ['white'] based on following aspects pro aspects: ['christian', 'couples', 'couples', 'couples'], anti aspects: [], neutral aspects: []"
1659541791056461824,91416107,ALM - Crossing,C1-1,"ideology: 'right', pro entities: ['desantis'], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['kids', 'kids', 'bill', 'law'], anti aspects: [], neutral aspects: []"
1658488019039719427,900021957424447488,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: ['joe biden'], neutral entities: [] based on following aspects pro aspects: ['votes'], anti aspects: [], neutral aspects: []"
1659363242320297985,2962813893,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: []"
1659641060715274245,286998245,BLM - Crossing,C2-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['civil rights'], anti aspects: [], neutral aspects: ['football']"
1660748757154287618,10774652,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['police'], anti aspects: [], neutral aspects: []"
1658187283550330883,1289991425036345344,BLM - Crossing,C3-2,"ideology: 'left', pro entities: [], anti entities: ['ron desantis', 'trump'], neutral entities: ['president', 'president'] based on following aspects pro aspects: ['bill'], anti aspects: [], neutral aspects: ['governor']"
1659758850352791552,95302483,BLM - Crossing,C6-2,"ideology: 'left', pro entities: ['black'], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['baby', 'parents', 'law'], anti aspects: ['police'], neutral aspects: ['report']"
1661158726059868160,878284831,BLM - Crossing,C3-1,"ideology: 'left', pro entities: [], anti entities: ['republican', 'kevin mccarthy'], neutral entities: ['california'] based on following aspects pro aspects: ['house', 'house'], anti aspects: ['fox news'], neutral aspects: ['investigation', 'congressman', 'congressman']"
1658416578969452544,1266608901346209792,BLM - Crossing,C4-1,"ideology: 'left', pro entities: [], anti entities: ['officers'], neutral entities: ['nigerians', 'youth'] based on following aspects pro aspects: ['truth', 'justice'], anti aspects: ['police', 'police'], neutral aspects: []"
1658209279109926912,1277852182449020928,BLM - Crossing,C6-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: []"
1659677833118228480,55060090,BLM - Crossing,C3-1,"ideology: 'left', pro entities: ['trans'], anti entities: [], neutral entities: ['texas'] based on following aspects pro aspects: ['kids'], anti aspects: [], neutral aspects: ['investigation', 'report']"
1659969753753026561,1680691602,BLM - Crossing,C3-2,"ideology: 'left', pro entities: [], anti entities: ['desantis'], neutral entities: ['white house'] based on following aspects pro aspects: ['vote'], anti aspects: [], neutral aspects: ['reports']"
1658552637195780096,360868889,ALM - Crossing,C1-3,"ideology: 'right', pro entities: [], anti entities: ['black'], neutral entities: ['country'] based on following aspects pro aspects: ['truth'], anti aspects: [], neutral aspects: ['race', 'race']"
1659940104754847745,1252506318767710208,BLM - Crossing,C2-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['christian'], anti aspects: [], neutral aspects: []"
1660147479633952768,951302891708583936,ALM - Crossing,C7-2,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['fact'], anti aspects: [], neutral aspects: []"
1658528167932358656,1346514322390966272,BLM - Crossing,C2-1,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['women'] based on following aspects pro aspects: ['children', 'sex'], anti aspects: [], neutral aspects: ['report', 'food']"
1658101123960504327,1891501873,BLM - Crossing,C3-3,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['ethnicity', 'women'] based on following aspects pro aspects: ['fact', 'fact'], anti aspects: [], neutral aspects: ['perpetrators']"
1659962721436160007,1398098454132449280,ALM - Crossing,C5-2,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['kid'], anti aspects: [], neutral aspects: []"
1658155148307312652,22412777,BLM - Bound,C3-3,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['facts', 'children', 'nation'], anti aspects: [], neutral aspects: ['video']"
1658949148048084994,855481986290524160,BLM - Crossing,C4-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['white', 'boys'] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: []"
1659618891914522626,205770556,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: ['left'], neutral entities: ['britain'] based on following aspects pro aspects: ['father', 'son'], anti aspects: [], neutral aspects: []"
1661038428316737539,1079916807257939968,BLM - Crossing,C2-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['work', 'civil rights act', 'civil rights act'], anti aspects: [], neutral aspects: []"
1660681255770259461,17469289,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: ['biden'], neutral entities: [] based on following aspects pro aspects: [], anti aspects: ['immigration'], neutral aspects: ['economy']"
1658637846893191170,800111181058838528,BLM - Crossing,C3-1,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['ny'] based on following aspects pro aspects: ['judge', 'law', 'law'], anti aspects: [], neutral aspects: []"
1660428815322030081,1251900966770794496,ALM - Crossing,C1-2,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['civil rights', 'law'], anti aspects: [], neutral aspects: []"
1659882000667516929,3061210992,ALM - Crossing,C1-2,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['science', 'science'], anti aspects: [], neutral aspects: ['race', 'race']"
1658648500496912384,2376598304,ALM - Crossing,C1-2,"ideology: 'right', pro entities: ['officers'], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['law enforcement'], anti aspects: [], neutral aspects: []"
1658643992983076866,4018888580,BLM - Crossing,C3-1,"ideology: 'left', pro entities: [], anti entities: ['greene'], neutral entities: [] based on following aspects pro aspects: ['children'], anti aspects: [], neutral aspects: ['reporter']"
1661052815366668313,1087380412089987072,BLM - Crossing,C3-1,"ideology: 'left', pro entities: ['left', 'left'], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['kid', 'son'], anti aspects: [], neutral aspects: []"
1658514615569874944,342969960,BLM - Crossing,C6-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['peace'], anti aspects: [], neutral aspects: []"
1660477170790146049,237845487,BLM - Crossing,C2-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['woman'] based on following aspects pro aspects: ['children'], anti aspects: [], neutral aspects: []"
1659517841706459137,365606424,ALM - Bound,C1-1,"ideology: 'right', pro entities: ['trump'], anti entities: ['blm'], neutral entities: [] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: []"
1659504074977312768,892059656096534528,ALM - Bound,C1-2,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: []"
1660704348643401744,1519356923228864512,ALM - Crossing,C5-1,"ideology: 'right', pro entities: ['republican'], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['fact'], anti aspects: [], neutral aspects: []"
1658773770973200384,32680990,BLM - Crossing,C6-1,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['teacher', 'student', 'lesson'], anti aspects: [], neutral aspects: ['history']"
1660948938168344577,1545523991217147904,ALM - Crossing,C7-2,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['white'] based on following aspects pro aspects: ['university', 'students'], anti aspects: [], neutral aspects: ['report']"
1659655484989644829,20799705,BLM - Crossing,C6-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['woman', 'president'] based on following aspects pro aspects: ['work'], anti aspects: [], neutral aspects: ['race']"
1659036640281591808,140237362,BLM - Crossing,C3-3,"ideology: 'left', pro entities: [], anti entities: ['desantis'], neutral entities: ['florida'] based on following aspects pro aspects: ['professor'], anti aspects: [], neutral aspects: ['american history']"
1661104775637729281,17469289,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['nyc'] based on following aspects pro aspects: ['professor'], anti aspects: [], neutral aspects: ['reporter']"
1659334444191215618,743164912675885056,BLM - Crossing,C2-1,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['taylor swift'] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: ['article', 'action']"
1659232840645586946,3045245812,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['religion'], anti aspects: [], neutral aspects: ['race']"
1660845535211782144,1367531,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['school', 'bill'], anti aspects: [], neutral aspects: []"
1661126831926579200,41160276,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['families', 'america'], anti aspects: [], neutral aspects: ['sports']"
1658104535758299143,1597686029263200256,ALM - Bound,C1-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['teacher', 'students'], anti aspects: [], neutral aspects: []"
1659173900570468352,1626294277,BLM - Crossing,C4-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['germany', 'uk', 'spain', 'france', 'canada'] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: []"
1660284307686948866,1601797953655828480,BLM - Crossing,C2-1,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['school', 'student'], anti aspects: [], neutral aspects: []"
1659939983661334529,731753429782036480,BLM - Crossing,C3-1,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['equality', 'freedom', 'united states'], anti aspects: [], neutral aspects: []"
1660649169579540485,452540168,BLM - Crossing,C4-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['school'], anti aspects: [], neutral aspects: []"
1658531692968042501,905138029,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['police', 'lives'], anti aspects: [], neutral aspects: []"
1658132043027427329,132339474,BLM - Crossing,C3-1,"ideology: 'left', pro entities: [], anti entities: ['donald trump'], neutral entities: [] based on following aspects pro aspects: ['election'], anti aspects: [], neutral aspects: []"
1658147780165087236,1367531,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['jesus', 'church'], anti aspects: [], neutral aspects: ['race']"
1660708654570414091,497088625,ALM - Crossing,C7-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['ancestors', 'reparations'], anti aspects: ['reparations'], neutral aspects: []"
1659784799739936769,2198499445,BLM - Crossing,C3-1,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['law', 'child'], anti aspects: [], neutral aspects: []"
1659358673750364161,119800419,BLM - Crossing,C3-1,"ideology: 'left', pro entities: [], anti entities: ['ron desantis', 'republican party'], neutral entities: ['government'] based on following aspects pro aspects: ['parents', 'children'], anti aspects: [], neutral aspects: []"
1658079796448854017,3108351,ALM - Crossing,C1-2,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['children'], anti aspects: [], neutral aspects: []"
1658789737849651200,1381633806692651008,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['woman', 'government'] based on following aspects pro aspects: ['education', 'healthcare', 'church', 'work'], anti aspects: [], neutral aspects: ['govt']"
1658948150122405893,934358614457929728,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['men', 'women'] based on following aspects pro aspects: ['work', 'families'], anti aspects: [], neutral aspects: []"
1660814245339222017,548840150,ALM - Crossing,C1-2,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['christian', 'christian'], anti aspects: [], neutral aspects: ['culture']"
1659513687126802435,3096147528,ALM - Crossing,C1-1,"ideology: 'right', pro entities: ['police officer'], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['university', 'student'], anti aspects: [], neutral aspects: ['content']"
1659231223921647618,1543992359393759232,ALM - Crossing,C1-2,"ideology: 'right', pro entities: [], anti entities: ['blm', 'black', 'africans'], neutral entities: [] based on following aspects pro aspects: ['lives', 'reparations'], anti aspects: ['reparations'], neutral aspects: ['descendants']"
1659533225373360129,2836421,BLM - Crossing,C3-1,"ideology: 'left', pro entities: [], anti entities: ['ron desantis'], neutral entities: ['florida', 'guy', 'guy'] based on following aspects pro aspects: ['parents', 'freedom', 'child'], anti aspects: [], neutral aspects: []"
1659957331092750336,333357345,ALM - Crossing,C1-3,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['love'], anti aspects: [], neutral aspects: []"
1658068141266681857,1316565121712508928,ALM - Crossing,C1-2,"ideology: 'right', pro entities: [], anti entities: ['blm', 'blm'], neutral entities: ['nyc'] based on following aspects pro aspects: ['vote', 'work', 'vote'], anti aspects: [], neutral aspects: ['businesses', 'employees']"
1661154132009582592,634912541,BLM - Crossing,C4-3,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['nation', 'election'], anti aspects: [], neutral aspects: ['race', 'race']"
1659891951880077314,81371986,ALM - Crossing,C5-2,"ideology: 'right', pro entities: ['trumps'], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['diversity', 'truth', 'book'], anti aspects: [], neutral aspects: ['race']"
1659217714257313792,191871143,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['girls'] based on following aspects pro aspects: ['bill', 'children', 'children'], anti aspects: [], neutral aspects: []"
1660194515511128069,450235955,ALM - Crossing,C7-1,"ideology: 'right', pro entities: ['president trump'], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['america', 'american people'], anti aspects: [], neutral aspects: []"
1660407374581207042,868673067223887872,BLM - Crossing,C3-1,"ideology: 'left', pro entities: ['biden', 'migrants', 'biden'], anti entities: [], neutral entities: ['florida', 'texas'] based on following aspects pro aspects: ['border', 'border', 'border'], anti aspects: [], neutral aspects: []"
1658490704891609088,16635277,BLM - Crossing,C3-1,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['government', 'dc'] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: []"
1661081061281939471,474154291,BLM - Crossing,C2-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['americans'], anti aspects: [], neutral aspects: []"
1660354457236824064,1594450751031418880,ALM - Bound,C1-1,"ideology: 'right', pro entities: [], anti entities: ['blm'], neutral entities: [] based on following aspects pro aspects: ['nation', 'voters', 'lives'], anti aspects: [], neutral aspects: []"
1657901104137641984,7587032,ALM - Crossing,C5-2,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['daughter'], anti aspects: [], neutral aspects: ['news', 'tv']"
1659607682909630466,1289562326056816640,BLM - Crossing,C2-1,"ideology: 'left', pro entities: ['black'], anti entities: [], neutral entities: ['white'] based on following aspects pro aspects: ['sex', 'sex'], anti aspects: [], neutral aspects: ['race']"
1659796801996611586,25701565,BLM - Crossing,C3-1,"ideology: 'left', pro entities: ['left'], anti entities: [], neutral entities: ['white'] based on following aspects pro aspects: ['mother', 'home'], anti aspects: ['police'], neutral aspects: []"
1661066233255542810,17469289,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['nyc'] based on following aspects pro aspects: ['professor'], anti aspects: [], neutral aspects: ['neck']"
1660393863465377792,130003441,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: ['biden'], neutral entities: [] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: []"
1658608388261937152,1555954151195959296,ALM - Crossing,C7-2,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['dc'] based on following aspects pro aspects: ['job'], anti aspects: [], neutral aspects: ['mayor']"
1660340523582849024,736661074301292544,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: ['naacp', 'african americans'], neutral entities: ['florida'] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: []"
1659661873170763778,16106584,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['twitter'] based on following aspects pro aspects: ['life'], anti aspects: [], neutral aspects: ['tweet']"
1658859936388898816,895388295496073216,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: ['migrants'], neutral entities: ['nyc'] based on following aspects pro aspects: ['law'], anti aspects: [], neutral aspects: ['mayor']"
1658830035187367938,419757788,BLM - Crossing,C3-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: ['woman'] based on following aspects pro aspects: ['world'], anti aspects: [], neutral aspects: ['probation']"
1660258004694970370,797179922087297024,BLM - Crossing,C3-2,"ideology: 'left', pro entities: ['biden'], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['bill', 'vote'], anti aspects: [], neutral aspects: []"
1658450925961322499,1633910699503017984,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: ['biden'], neutral entities: ['congress', 'doj'] based on following aspects pro aspects: [], anti aspects: [], neutral aspects: ['news']"
1658678803147661313,452540168,BLM - Crossing,C4-2,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['wife'], anti aspects: [], neutral aspects: []"
1660326038667161605,2421067430,BLM - Crossing,C3-1,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['god'], anti aspects: [], neutral aspects: []"
1661054686986641408,978876615299096576,BLM - Crossing,C3-2,"ideology: 'left', pro entities: ['black community'], anti entities: ['desantis'], neutral entities: [] based on following aspects pro aspects: ['black history', 'books', 'education', 'schools'], anti aspects: [], neutral aspects: ['policies', 'race']"
1658362108717744132,1519314870906327040,ALM - Crossing,C1-2,"ideology: 'right', pro entities: [], anti entities: ['blm'], neutral entities: [] based on following aspects pro aspects: ['family'], anti aspects: [], neutral aspects: []"
1658196835868049409,939091,BLM - Crossing,C3-1,"ideology: 'left', pro entities: [], anti entities: [], neutral entities: [] based on following aspects pro aspects: ['students'], anti aspects: [], neutral aspects: []"
1658143469544648706,3066800573,ALM - Crossing,C1-1,"ideology: 'right', pro entities: ['desantis'], anti entities: [], neutral entities: ['florida'] based on following aspects pro aspects: ['equality'], anti aspects: [], neutral aspects: ['governor', 'legislation']"
1661021085058596866,3060489838,BLM - Crossing,C2-2,"ideology: 'left', pro entities: ['democrat', 'democrats'], anti entities: ['republican'], neutral entities: ['texas'] based on following aspects pro aspects: ['civil rights act', 'bill'], anti aspects: [], neutral aspects: ['senate']"
1659208238544592905,930212715422998528,ALM - Crossing,C1-1,"ideology: 'right', pro entities: [], anti entities: [], neutral entities: ['fbi', 'fbi', 'fbi'] based on following aspects pro aspects: ['american'], anti aspects: [], neutral aspects: ['congressman']"
