tweet_id,user_id,camp_type,community,label
1655286638266793986,1641218420740878336,ALM - Crossing,C1-2,toxic
1657819747415736324,4579496248,ALM - Bound,C5-2,toxic
1652901634568069120,1590239326822191104,ALM - Bound,C1-2,toxic
1655248264352899079,78135684,BLM - Bound,C2-1,toxic
1653060025328230404,1422848496659468288,ALM - Bound,C5-2,toxic
1654812397108883457,72045749,ALM - Bound,C1-1,toxic
1655897334352601088,403988459,BLM - Crossing,C2-1,toxic
1656056707401887746,199700471,BLM - Crossing,C4-2,toxic
1653137714772844545,1613257086636269568,ALM - Bound,C1-1,toxic
1654959068321304576,1547716039399448576,ALM - Bound,C1-1,toxic
1655692722026565632,100949009,BLM - Bound,C3-3,toxic
1656857198025138177,879012737178894336,BLM - Crossing,C3-3,toxic
1654417927330824193,16466206,BLM - Bound,C3-2,toxic
1657544576075444225,1560758122636972032,BLM - Bound,C3-2,toxic
1655677829089042434,794156346371436544,BLM - Bound,C2-1,toxic
1657363926017794048,20325090,BLM - Bound,C3-1,toxic
1655379808270929921,1618793095671193600,ALM - Bound,C1-2,toxic
1653791934576574467,29983533,BLM - Bound,C2-1,toxic
1663222833336713217,3657013654,BLM - Bound,C3-1,toxic
1657383438855405572,186143353,BLM - Bound,C3-1,toxic
1657611233539792896,1454123380148523008,ALM - Crossing,C1-2,toxic
1654237274312257537,1350468287134576640,ALM - Bound,C1-1,toxic
1656009587848364034,923598482165981184,BLM - Bound,C2-1,toxic
1654851239224459266,1550660222619885568,ALM - Bound,C5-1,toxic
1652860913438044161,1601749304879845376,ALM - Bound,C1-1,toxic
1656773273013608448,1307755654669570048,BLM - Crossing,C6-2,toxic
1653472409209454619,1644474637483384832,ALM - Bound,C5-1,toxic
1657092688037158912,1322199263237976064,ALM - Bound,C1-2,toxic
1657443320715517953,2196125948,ALM - Bound,C1-1,toxic
1656068157625233408,1163887880,BLM - Crossing,C2-2,toxic
1656716562626408448,14236800,ALM - Bound,C1-2,toxic
1657069285364080640,3615838583,ALM - Crossing,C1-2,toxic
1655974029759586304,65498327,ALM - Bound,C7-2,toxic
1653826001296846849,1421364302099804160,ALM - Bound,C1-1,toxic
1652862979556143104,1349429759487463424,BLM - Bound,C2-2,toxic
1653828378619723776,49082191,BLM - Bound,C2-2,toxic
1655574895303053317,1421490395939213312,ALM - Crossing,C5-2,toxic
1654546600386080770,1653973609751224320,ALM - Bound,C5-2,toxic
1652833167823478784,1412888410092494848,BLM - Bound,C2-1,toxic
1656383428684570624,1440845169754996736,ALM - Bound,C1-2,toxic
1657513227318710272,1604354595203043328,BLM - Bound,C2-1,toxic
1655334386945130496,1174932860303601664,BLM - Bound,C3-3,toxic
1653765737528401925,244586935,ALM - Bound,C5-1,toxic
1657439974810165251,1519314211872157696,ALM - Bound,C7-1,toxic
1617643888273141760,2835451658,ALM - Crossing,C1-1,toxic
1655037266065080320,1563563722672525312,BLM - Bound,C3-3,toxic
1655926316808515588,409389074,BLM - Crossing,C2-1,toxic
1655536757734080513,1011952996907962368,BLM - Bound,C3-3,toxic
1633189803687542785,3067390639,BLM - Crossing,C6-2,toxic
1657063085822337027,64294182,BLM - Bound,C3-1,toxic
1654688532483436546,1009183103640834048,BLM - Bound,C2-1,toxic
1654387402079707136,198818760,ALM - Bound,C1-2,toxic
1653969283955802113,1517995241248366592,BLM - Crossing,C6-2,toxic
1655408640629563393,974042634971963392,ALM - Bound,C1-2,toxic
1657012353798647808,764187379,BLM - Crossing,C3-1,toxic
1655675606472830976,1340403035617505280,ALM - Bound,C1-2,toxic
1655741268780281856,18089606,ALM - Bound,C1-1,toxic
1653977176180658181,1250114236107214848,ALM - Bound,C1-1,toxic
1655310892957945856,1547304782695727104,ALM - Bound,C1-1,toxic
1656626895646081025,1214134835704287232,ALM - Crossing,C5-1,toxic
1658429995105042432,1617173102546374656,ALM - Bound,C5-1,toxic
1657754558708195328,15568684,ALM - Crossing,C1-1,toxic
1655630702216372234,72882689,ALM - Bound,C1-1,toxic
1655968374126706690,936145242,BLM - Bound,C2-1,toxic
1655417642402947073,925929997,BLM - Bound,C2-1,toxic
1655735826972540929,1568041249537400832,ALM - Bound,C7-2,toxic
1655624272407330816,1013947551756607616,BLM - Bound,C2-1,toxic
1656658254175535105,436968221,BLM - Bound,C2-1,toxic
1653436574791499785,1607847168177590272,ALM - Crossing,C7-2,toxic
1653123770947608593,35881568,BLM - Bound,C3-3,toxic
1656228907954085889,832356561171443712,BLM - Bound,C3-3,toxic
1655189097667756032,3077435434,ALM - Crossing,C5-2,toxic
1654623046777307142,1518705493610479616,ALM - Crossing,C1-2,toxic
1657249002310582280,24098256,BLM - Bound,C3-1,toxic
1655138334572793858,1138351619542835200,ALM - Crossing,C5-2,toxic
1655356238970908680,17107705,ALM - Bound,C1-1,toxic
1653495756895014924,720432251956248576,BLM - Crossing,C2-1,toxic
1656058358271561728,118619214,BLM - Crossing,C6-1,toxic
1657778380207542272,820187383,BLM - Crossing,C3-3,toxic
1654019236547948545,1969346438,BLM - Bound,C3-3,toxic
1653898802950991877,1516703689100210176,BLM - Crossing,C2-2,toxic
1598461317186191360,1386302171352862720,ALM - Bound,C7-1,toxic
1656785592183582721,1472359283492806912,BLM - Bound,C2-1,toxic
1653256483939979265,808429384407261184,BLM - Bound,C2-2,toxic
1661774253321072647,2921099161,BLM - Bound,C2-1,toxic
1656111439747198977,182563991,ALM - Crossing,C5-2,toxic
1654184061038997505,928975937273847808,BLM - Crossing,C2-1,toxic
1657351748812521473,1485458999218741248,ALM - Crossing,C1-2,toxic
1654867048688766976,958360598814908416,ALM - Bound,C1-2,toxic
1657497992398610433,1518687688999813120,ALM - Bound,C1-1,toxic
1656445358921187330,1516633566930771968,BLM - Crossing,C2-2,toxic
1655569448538112000,226264386,ALM - Bound,C7-2,toxic
1657772319790473223,1249470416566939648,ALM - Crossing,C1-1,toxic
1655283634314592258,1522370325681479680,ALM - Bound,C1-1,toxic
1656108312235048960,391028402,ALM - Bound,C1-1,toxic
1655070131184193537,1589849543750742016,ALM - Crossing,C1-2,toxic
1655143552693817346,1621448529817239552,ALM - Crossing,C1-2,toxic
1655425623269994497,38988224,BLM - Bound,C2-1,toxic
1657729064294051840,1193337091851243520,BLM - Crossing,C3-1,toxic
1656417597322297345,17531651,BLM - Bound,C2-2,toxic
1656603708543717377,411752020,ALM - Crossing,C5-2,toxic
1657293289752502273,1518884453350879232,ALM - Bound,C1-1,toxic
1657784635693178881,1507822204167335936,BLM - Bound,C3-2,toxic
1655206592466305025,316638428,BLM - Crossing,C6-1,toxic
1655045621059862529,1585975589609127936,ALM - Bound,C1-2,toxic
1654382623219646464,1094742534348251136,ALM - Crossing,C5-2,toxic
1657477234670596097,20275550,BLM - Crossing,C3-3,toxic
1653487078754197506,1454510194197676032,BLM - Crossing,C6-1,toxic
1656901213688942592,296648994,ALM - Crossing,C1-1,toxic
1655329756328361984,1027752606829969408,BLM - Bound,C3-1,toxic
1654593609432461312,1609106571468103680,ALM - Bound,C1-2,toxic
1650990068469846022,1594754656592347136,ALM - Bound,C1-1,toxic
1656900438510252032,1117193419745583232,ALM - Bound,C1-1,toxic
1655143007820353537,3286815866,BLM - Bound,C3-1,toxic
1657068651403411474,915020022,ALM - Crossing,C1-1,toxic
1657069330780286976,29131825,BLM - Bound,C3-1,toxic
1654104203181137920,1343674785734094848,BLM - Bound,C3-1,toxic
1655977943863009281,1601482515872620288,ALM - Bound,C1-2,toxic
1653559457778126848,1585734655885553664,ALM - Bound,C7-2,toxic
1653558832566599682,900733668779544576,BLM - Bound,C3-2,toxic
1654281716943708160,201778797,BLM - Bound,C2-1,toxic
1655413889369243648,1600045048262889472,ALM - Bound,C1-2,toxic
1657935109998223361,105272579,BLM - Bound,C2-2,toxic
1654557281067974656,1098077617880776832,BLM - Bound,C2-2,toxic
1653623184715919360,4706754200,BLM - Crossing,C4-2,toxic
1654034495392161794,1381018963824545792,BLM - Bound,C3-2,toxic
1655242613140619266,1596262894685093888,ALM - Bound,C1-1,toxic
1656079430970744832,1594101453467033600,BLM - Bound,C6-1,toxic
1653353544920055809,1483139827738546176,ALM - Crossing,C7-1,toxic
1655897404154216450,962645509209866240,BLM - Crossing,C3-2,toxic
1655719691761975298,1121581184050454400,BLM - Bound,C6-2,toxic
1657409168116969472,512225400,BLM - Crossing,C2-2,toxic
1655357369956843522,388923702,BLM - Bound,C2-2,toxic
1653736466957074434,1610260261826330624,ALM - Bound,C5-1,toxic
1654157489896669185,1518748390871420928,ALM - Bound,C1-2,toxic
1657557476353495042,23819040,BLM - Bound,C2-2,toxic
1653961233744232449,1231910426,ALM - Crossing,C1-1,toxic
1655886154019864583,1523531477534789632,BLM - Bound,C3-1,toxic
1655681654000607232,1119898332,BLM - Bound,C2-1,toxic
1655326981947527168,893630999208247296,ALM - Bound,C1-1,toxic
1654118471247228929,1014161844213170176,ALM - Crossing,C1-1,toxic
1657810913401921537,2241552372,BLM - Bound,C2-2,toxic
1653249505708392450,97009994,ALM - Bound,C1-1,toxic
1655698627392839682,1600533421641515008,BLM - Bound,C6-1,toxic
1657479087948963840,1597439676385837056,BLM - Bound,C2-2,toxic
1654202888158330880,16843499,BLM - Bound,C3-2,toxic
1654492492165775368,4860850240,BLM - Crossing,C2-1,toxic
1655651881140510745,70860468,ALM - Crossing,C1-1,toxic
1653712360974999552,1507018084950806528,BLM - Bound,C6-2,toxic
1653396543494410246,1612125944579330048,ALM - Bound,C1-1,toxic
1655688259345829890,2444374795,ALM - Bound,C1-1,toxic
1655385863029678087,1492024887665434624,ALM - Crossing,C1-2,toxic
1656769766881648641,1519323817939808512,ALM - Bound,C1-1,toxic
1657830480497246208,1604211039939108864,ALM - Bound,C1-1,toxic
1653225499735515140,24055315,BLM - Bound,C3-2,toxic
1653948838074261504,798757891121385472,ALM - Bound,C5-1,toxic
1655256259543678980,1394308495063802112,BLM - Bound,C2-1,toxic
1654318594241724421,23978832,BLM - Crossing,C6-1,toxic
1655347097569308674,2936965923,ALM - Bound,C1-2,toxic
1653675781086691332,1450453789362753536,BLM - Crossing,C6-2,toxic
1652828844879929350,1483162896091725824,BLM - Bound,C2-2,toxic
1655540359278088198,1402619148463714304,ALM - Bound,C5-2,toxic
1653268332106383360,1611174104924852224,BLM - Bound,C3-1,toxic
1655393130303062018,1457874323935465472,BLM - Crossing,C3-1,toxic
1654769479400955904,1616004715090972672,ALM - Bound,C1-2,toxic
1655961876281577472,1652249510582599680,ALM - Bound,C7-1,toxic
1656712688939024402,1379824621986451712,BLM - Bound,C2-1,toxic
1656744707521908736,1538876796464091136,BLM - Crossing,C3-2,toxic
1653076074555752455,1557505253628600320,BLM - Bound,C2-1,toxic
1657466082880544768,32776450,BLM - Bound,C2-2,toxic
1654908906261323777,1254057724842778624,BLM - Bound,C3-2,toxic
1654724487844343808,1422154481446260736,ALM - Bound,C7-1,toxic
1654491162286145544,1649077501728112640,BLM - Bound,C2-1,toxic
1656090211393359872,878794989655871488,BLM - Bound,C2-2,toxic
1654529561022058497,1365670833272672512,BLM - Bound,C3-1,toxic
1655437715045859330,1266952019048386560,BLM - Bound,C2-2,toxic
1655727437567922177,1514343592327729152,ALM - Crossing,C1-2,toxic
1655788366904934400,1295579009988866048,BLM - Bound,C3-1,toxic
1655896919804198912,1395089098080198912,ALM - Crossing,C5-1,toxic
1652865274226388992,91251750,ALM - Crossing,C7-1,toxic
1653043237827891200,1463560585,BLM - Bound,C6-1,toxic
1657812889779191809,1319004301407105024,BLM - Bound,C3-1,toxic
1653916207836286977,1497035252,ALM - Crossing,C1-1,toxic
1654719890794876931,1600542786415214592,BLM - Crossing,C2-1,toxic
1653124473178955792,1296683741633548288,BLM - Bound,C2-1,toxic
1657435062072389632,912129696996974592,ALM - Crossing,C1-1,toxic
1653819260551016452,1235297573222703104,BLM - Bound,C2-1,toxic
1653152382174343168,1586376587867561984,ALM - Bound,C1-2,toxic
1655443836775329794,1519765416049922048,ALM - Crossing,C1-2,toxic
1656672445640896512,1026845064268603392,BLM - Bound,C2-1,toxic
1657246770508832769,773221823987146752,BLM - Crossing,C6-2,toxic
1637664930387329024,341190477,BLM - Crossing,C3-1,toxic
1655979807660802048,26918794,ALM - Crossing,C1-2,toxic
1654483595409367043,951862802863546368,BLM - Crossing,C2-2,toxic
1619687503119937537,1605044373066244096,ALM - Bound,C1-2,toxic
1653441310357856256,1598881194078248960,BLM - Bound,C2-2,toxic
1656955140174229505,55066811,ALM - Crossing,C1-2,toxic
1655318825582067715,2359224652,BLM - Crossing,C6-1,toxic
1656084021921849344,18025295,BLM - Crossing,C3-1,toxic
1656713086357876736,1272622039220629504,BLM - Crossing,C2-1,toxic
1656343715718352896,845834116880896000,BLM - Bound,C3-1,toxic
1654830195914981381,1227064979704074240,ALM - Bound,C1-1,toxic
1656765996185600000,189305014,BLM - Crossing,C2-2,toxic
1657062922713956366,1191981950828986368,BLM - Bound,C6-1,toxic
1657582866778210308,1384285521233342464,ALM - Bound,C1-2,toxic
1656991774945017856,4885301207,ALM - Crossing,C7-1,toxic
1657016417810522114,198818760,ALM - Bound,C1-2,toxic
1655654079735930903,1562135007610785792,BLM - Bound,C3-3,toxic
1655374763995398145,1047240817709076352,ALM - Bound,C1-2,toxic
1655646525031084032,1603366826842497024,ALM - Bound,C1-1,toxic
1654975134191747072,2564593632,ALM - Crossing,C1-1,toxic
1655401046477266947,144649235,BLM - Bound,C2-2,toxic
1654457607656964097,892195983391698944,BLM - Bound,C2-1,toxic
1655440931418669061,814945374209064960,ALM - Bound,C1-1,toxic
1657083513479258118,1521299106316046336,ALM - Bound,C1-2,toxic
1655067438088683524,509134376,BLM - Bound,C3-1,toxic
1654538329281445890,1519159155608670208,ALM - Bound,C1-1,toxic
1656758717260394500,592730371,ALM - Crossing,C1-1,toxic
1656523034235219968,1291502143342510080,BLM - Bound,C3-2,toxic
1653719102601437184,1588473161070297088,BLM - Crossing,C3-3,toxic
1655937931805351936,19976598,BLM - Crossing,C2-2,toxic
1653105886015942658,843556741644259328,ALM - Bound,C5-2,toxic
1595637208295301120,79011839,BLM - Bound,C2-1,toxic
1653762519821950980,1513093815451725824,ALM - Crossing,C5-2,toxic
1648352367128068097,1011008340367954048,ALM - Crossing,C1-2,toxic
1653076729693339648,15732319,BLM - Bound,C2-1,toxic
1655738646056648705,1574024008617558016,ALM - Crossing,C1-2,toxic
1663546612021616641,1254958261884932096,ALM - Bound,C1-1,toxic
1654361084529352704,1237368936351461376,ALM - Crossing,C1-2,toxic
1656702742302171137,738697583283965952,BLM - Crossing,C4-2,toxic
1657016159978545152,1252284582319226880,BLM - Bound,C2-2,toxic
1653538766391332865,1347734747292835840,ALM - Bound,C7-2,toxic
1655753535907065857,28673553,BLM - Bound,C3-3,toxic
1655558716429615107,1265088849564315648,ALM - Crossing,C1-2,toxic
1655925266034708482,519749126,ALM - Bound,C1-1,toxic
1630114790340435968,24491044,BLM - Crossing,C6-1,toxic
1657072836219895822,335296728,ALM - Crossing,C1-3,toxic
1655321616694366210,1695337148,BLM - Bound,C2-1,toxic
1656777202464071684,1262044139589447680,BLM - Bound,C2-1,toxic
1655666509081878556,366557645,BLM - Bound,C2-2,toxic
1653823631632498688,726895476,BLM - Bound,C2-2,toxic
1621047028322295809,568143078,ALM - Crossing,C5-2,toxic
1653521532650684418,205407901,BLM - Bound,C2-1,toxic
1653955988398002180,841023932694171648,ALM - Crossing,C1-2,toxic
1656253602304761863,929338048093008000,ALM - Bound,C5-2,toxic
1658653122565136387,12377472,BLM - Bound,C6-1,toxic
1655688845600477185,1455237800383614976,ALM - Bound,C1-2,toxic
1654885751589584896,1398021861716291584,BLM - Crossing,C2-1,toxic
1657281608133533696,1079581435,ALM - Bound,C5-2,toxic
1654838884503633921,99938397,ALM - Crossing,C1-2,toxic
1657569519550824449,1479247623005650944,BLM - Bound,C3-3,toxic
1657300940024696834,1458712858657759232,BLM - Crossing,C3-2,toxic
1658007617615142912,1471486425631764480,BLM - Bound,C6-2,toxic
1653705563153334274,1268026405188763648,ALM - Bound,C1-3,toxic
1655762720107421696,302984479,BLM - Bound,C3-2,toxic
1654983279152340996,548384458,BLM - Crossing,C3-1,toxic
1653768655769837571,1462830869568278528,ALM - Bound,C5-2,toxic
1654188169489797127,4383811835,BLM - Bound,C2-1,toxic
1655008097063010305,18643306,BLM - Crossing,C2-1,toxic
1654991469831245828,1230195822165286912,ALM - Crossing,C1-3,toxic
1654943095266353155,1026548094140338176,BLM - Bound,C2-1,toxic
1653963654054973441,31653264,BLM - Bound,C2-1,toxic
1657713009463119878,2246615415,BLM - Crossing,C6-2,toxic
1655318041096249346,1641098370679701504,ALM - Bound,C1-2,toxic
1657169114962558980,1009592428117086208,BLM - Bound,C2-2,toxic
1657146488613470211,2689069845,BLM - Crossing,C6-1,toxic
1656536528733245440,2371284973,BLM - Bound,C3-2,toxic
1655749105249820674,396181599,BLM - Bound,C3-2,toxic
1657752131682574336,1605666773193396224,ALM - Crossing,C7-1,toxic
1657290156703903745,1012785276450689024,BLM - Crossing,C2-1,toxic
1655710064496263171,31588332,ALM - Bound,C1-1,toxic
1657839662738853889,1389626809356980224,ALM - Bound,C1-1,toxic
1654990818195963905,887538433614327808,BLM - Bound,C3-3,toxic
1653761473816961024,2585688794,BLM - Bound,C2-1,toxic
1653745396051501069,1095901676,BLM - Bound,C3-2,toxic
1653914561848934400,1128766500893073408,BLM - Bound,C2-1,toxic
1653138193477148672,1198681419947675648,ALM - Bound,C5-2,toxic
1657094442761740304,16211198,BLM - Bound,C2-2,toxic
1657825140825026562,1576696116548091904,BLM - Bound,C3-3,toxic
1653834812283559977,1137841071046742016,ALM - Crossing,C1-3,toxic
1655669233852751883,17876391,BLM - Bound,C2-2,toxic
1652836547907969025,159662864,BLM - Bound,C2-2,toxic
1655496897732173824,1609684233236135936,ALM - Crossing,C7-1,toxic
1657552805115359232,1536857952614633472,BLM - Bound,C3-2,toxic
1655661992395284497,823205350723686400,ALM - Bound,C1-1,toxic
1656014176693940224,1129607063200395264,BLM - Bound,C2-2,toxic
1654863988054982656,2473321435,BLM - Bound,C2-2,toxic
1655561592749080580,1471052618642472960,BLM - Crossing,C3-1,toxic
1657449862227427329,1086707588916527232,BLM - Bound,C3-1,toxic
1655671059666948097,2750799759,BLM - Crossing,C3-1,toxic
1655325567573454850,1600129776118816768,ALM - Bound,C5-2,toxic
1654041987228524544,1435441744305328128,BLM - Bound,C3-2,toxic
1653829817345646595,117553796,BLM - Bound,C3-3,toxic
1654911277075173377,29706898,ALM - Bound,C7-1,toxic
1653759550929944578,983375427182977024,BLM - Bound,C2-1,toxic
1653470798496030720,1518702598987071488,ALM - Bound,C5-2,toxic
1657431718666575874,823351367443980288,BLM - Bound,C3-1,toxic
1660779924305633280,1016774916459417600,ALM - Bound,C5-1,toxic
1655488166890020864,4022893067,BLM - Crossing,C2-2,toxic
1656892142239744002,1022205987023998976,BLM - Bound,C6-1,toxic
1655670193513988096,1498731670010277888,ALM - Crossing,C1-2,toxic
1656036913155850244,1508945208079171584,ALM - Bound,C1-2,toxic
1657609371738681345,49668104,BLM - Crossing,C6-1,toxic
1656140851167494145,737502013,BLM - Bound,C2-1,toxic
1656536271412445184,1448881,BLM - Bound,C2-2,toxic
1657663437877526529,1225472949127389184,BLM - Crossing,C6-1,toxic
1655580820080324612,1296512172504363008,ALM - Crossing,C1-1,toxic
1654839530128568322,1555405925023899648,BLM - Bound,C2-1,toxic
1656740512194261011,1316565121712508928,ALM - Crossing,C1-2,toxic
1653004800064122885,822494178370355200,BLM - Bound,C3-2,toxic
1653522024223096833,31501370,BLM - Bound,C2-2,toxic
1657603457681965057,802328406977368064,BLM - Crossing,C6-2,toxic
1419444210160345094,16873455,BLM - Crossing,C6-1,toxic
1655222816097067008,1520188176324825088,ALM - Bound,C1-2,toxic
1655261613534896129,1604624544957874176,ALM - Bound,C7-1,toxic
1657865568219811844,1403074138185609216,BLM - Bound,C2-1,toxic
1654181742549389325,31305822,BLM - Bound,C2-2,toxic
1656420097668313089,1509937481893953536,BLM - Bound,C3-3,toxic
1653769618681393155,362084030,BLM - Bound,C3-1,toxic
1654646273071280128,966129726334164992,ALM - Crossing,C1-2,toxic
1654601724236300288,63560170,ALM - Bound,C1-2,toxic
1655306323297447938,1464507183375208448,ALM - Crossing,C1-1,toxic
1654956908858556416,1292244993579585536,BLM - Crossing,C2-1,toxic
1654269400520990720,1485288782790230016,ALM - Bound,C1-2,toxic
1654168556248940544,1327420177403744512,BLM - Bound,C3-2,toxic
1653370767227092992,1597616594884108288,ALM - Bound,C1-1,toxic
1657130383320797194,1629947850028195840,ALM - Crossing,C5-2,toxic
1655230998915719170,1598900900,BLM - Bound,C2-1,toxic
1648092473221173250,1138396700,ALM - Crossing,C1-2,toxic
1654084634974535687,1492936343160303616,ALM - Bound,C5-1,toxic
1657083332272996352,1518341964243951616,BLM - Crossing,C2-1,toxic
1658107041569751040,1576533707187539968,BLM - Crossing,C6-1,toxic
1657569653076504579,825730717225095168,BLM - Bound,C2-1,toxic
1653821152341512192,1350492504265805824,BLM - Bound,C3-3,toxic
1657507424402636800,1643819669210427392,ALM - Bound,C1-1,toxic
1657098511572414464,1585970137177505792,ALM - Crossing,C7-1,toxic
1656085205763932161,1074476223059898368,BLM - Bound,C2-1,toxic
1655983121433612289,1550645640060878848,BLM - Bound,C2-2,toxic
1656372023520555011,1443710765060530176,ALM - Crossing,C5-2,toxic
1657822735123337220,2250341328,ALM - Crossing,C1-1,toxic
1656074467276361729,2867811770,ALM - Crossing,C1-1,toxic
1655890529618460672,1543141232574087168,ALM - Crossing,C1-2,toxic
1654646348958801922,1566894963136364288,ALM - Crossing,C1-1,toxic
1657734336416710662,830878078373134336,BLM - Bound,C3-1,toxic
1655600424819343360,1472124290149584896,BLM - Bound,C2-1,toxic
1655967813469880321,1394743382354939904,BLM - Bound,C3-2,toxic
1656647497362853889,59865242,BLM - Crossing,C2-2,toxic
1653224448483262467,768188184,BLM - Crossing,C3-2,toxic
1655261563899588611,1655104168648949760,BLM - Bound,C2-2,toxic
1657753972462223368,1446686643683954688,BLM - Bound,C3-2,toxic
1376253935737057291,878247600096509952,ALM - Crossing,C1-1,toxic
1653592758207012864,1597743923241390080,ALM - Crossing,C1-2,toxic
1657819894455336963,1504099346630987776,ALM - Bound,C5-2,toxic
1655605540729520129,1499805646652264448,ALM - Crossing,C1-2,toxic
1655009314447163393,95121059,BLM - Crossing,C2-2,toxic
1657681923995578368,386944852,ALM - Crossing,C1-2,toxic
1657552470913032193,14505153,BLM - Bound,C3-2,toxic
1654645370255753216,355731656,BLM - Bound,C2-1,toxic
1657866768046751744,25404487,BLM - Bound,C3-1,toxic
1657676183037784067,1268697010925862912,ALM - Bound,C1-2,toxic
1654653760625430528,1519067527132889088,BLM - Crossing,C3-1,toxic
1653819401991340037,76139735,BLM - Bound,C3-2,toxic
1656044499653541889,1464749516033253376,ALM - Bound,C1-1,toxic
1653499609019478016,706357166,BLM - Crossing,C3-1,toxic
1653652101405474816,1602689436562558976,ALM - Crossing,C1-2,toxic
1655294600473452546,2883843686,BLM - Crossing,C6-1,toxic
1653499276683616256,1580056240629157888,ALM - Crossing,C1-2,toxic
1655364267577602048,1289704663,ALM - Crossing,C1-1,toxic
1656474421056479233,1619582547230343168,BLM - Bound,C3-2,toxic
1654835123748237312,566646715,ALM - Crossing,C1-2,toxic
1654634115591725057,2439127994,BLM - Bound,C3-2,toxic
1654682925189812229,1323247989960384512,BLM - Bound,C2-2,toxic
1654669652428046337,1612253331597975552,BLM - Bound,C2-1,toxic
1655235055990583299,2852652593,ALM - Crossing,C5-2,toxic
1656169938363760642,246667561,BLM - Crossing,C3-1,toxic
1657444929621172225,1616392145702719488,BLM - Bound,C2-1,toxic
1653588204732203008,1335043297,BLM - Crossing,C2-2,toxic
1656448829044948992,877956489981419520,ALM - Crossing,C5-1,toxic
1657785802925981696,1501294753232662528,ALM - Bound,C1-2,toxic
1655009369874989058,32627436,BLM - Bound,C2-1,toxic
1652847268662505472,155349196,BLM - Bound,C3-2,toxic
1657792751872647169,420921183,BLM - Crossing,C3-2,toxic
1655778665337323520,519253305,ALM - Bound,C1-2,toxic
1657499985552834570,1314844154636242944,ALM - Bound,C1-1,toxic
1657455865786679296,3089003506,BLM - Crossing,C3-1,toxic
1653832075638611969,2974061451,BLM - Crossing,C6-1,toxic
1655070800792223745,1240704723038031872,ALM - Bound,C5-2,toxic
1653872944773312513,1553197070697336832,BLM - Bound,C3-3,toxic
1654171841580224512,40590321,ALM - Crossing,C1-1,toxic
1657768869354676226,236239047,BLM - Bound,C2-2,toxic
1657691501273415681,820593290219311104,ALM - Crossing,C1-1,toxic
1275113164540186625,10982522,BLM - Crossing,C2-2,toxic
1656865100106539009,2827434850,BLM - Bound,C2-1,toxic
1657816225047629824,33332251,ALM - Bound,C1-2,toxic
1653087552092487706,918061980358987776,BLM - Crossing,C2-1,toxic
1654780590611218432,1447765352721653760,BLM - Crossing,C6-1,toxic
1653798653633474566,1518979121103187968,ALM - Crossing,C1-1,toxic
1656058681622970369,11740172,BLM - Bound,C3-1,toxic
1657423828715290625,21117305,BLM - Crossing,C2-2,toxic
1657699624663101441,1027727549550526464,BLM - Bound,C3-1,toxic
1657371861280509958,1002364881041936384,ALM - Crossing,C7-2,toxic
1652996308259487746,2804949080,BLM - Bound,C3-1,toxic
1654232269442220036,1598900900,BLM - Bound,C2-1,toxic
1655628121104691236,1045271617268588416,BLM - Bound,C3-2,toxic
1656424688346693637,2963417238,BLM - Crossing,C3-1,toxic
1655312672445931523,21316936,BLM - Bound,C2-2,toxic
1655248613419646976,1325203663007133696,BLM - Crossing,C6-2,toxic
1654090603985088513,1518748390871420928,ALM - Bound,C1-2,toxic
1657562303221358602,1258106433046024192,BLM - Bound,C3-1,toxic
1655592778175225863,337809417,BLM - Bound,C2-2,toxic
1611415815156559872,1176562844566872064,BLM - Crossing,C3-1,toxic
1654872382383824898,2595115260,ALM - Bound,C1-1,toxic
1656652256584843266,1540032664215879680,BLM - Bound,C3-3,toxic
1654142255874056192,27943005,BLM - Crossing,C3-1,toxic
1654304283599224833,329420345,ALM - Crossing,C1-1,toxic
1656078294423404544,182560935,BLM - Crossing,C6-1,toxic
1654937076058533888,1072651464,BLM - Bound,C3-1,toxic
1655982896216145920,34824846,ALM - Bound,C1-2,toxic
1655312535929737217,1243578216884908032,BLM - Bound,C2-2,toxic
1653177278812114945,1520527508793405440,ALM - Bound,C1-2,toxic
1654388735130193920,1274692926015262720,ALM - Bound,C1-2,toxic
1655126414075760640,1652989824905904128,ALM - Bound,C1-3,toxic
1653825651990773760,209610156,BLM - Bound,C2-1,toxic
1655935957437407235,1402761447822725120,ALM - Bound,C1-1,toxic
1654885113724014593,1357879150057455616,ALM - Bound,C1-1,toxic
1653452778365124620,1897239480,BLM - Crossing,C3-3,toxic
1653381913581608963,91638846,ALM - Bound,C1-1,toxic
1655281928382320640,1090667626441961600,ALM - Bound,C7-1,toxic
1654385036412571648,1618229171972632576,BLM - Bound,C2-1,toxic
1655426353800392704,4937061,BLM - Crossing,C2-2,toxic
1652836909012361216,226339515,BLM - Bound,C2-2,toxic
1653543529736462339,1608684906254589952,ALM - Crossing,C1-3,toxic
1655943314569588736,1088862056705593216,BLM - Crossing,C3-1,toxic
1656458224193683456,1603825452333912064,ALM - Bound,C7-1,toxic
1657617583040864257,1219843303027486720,BLM - Bound,C3-1,toxic
1657491104898359297,3197770658,BLM - Bound,C3-2,toxic
1656157991492526080,1528707731351388160,BLM - Bound,C6-1,toxic
1655622028773273608,2796863405,BLM - Bound,C2-2,toxic
1657562557945610240,1542632342086377472,ALM - Bound,C1-2,toxic
